6228,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
3446,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
6478,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
2057,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
21429,Vendido,18,LV-4,VENOM,Trucks de aluminio ultra ligero,Trucks para Skate,17500.0
6635,Vendido,16,ZX-3,Alien wokshop,Tabla de patineta,Skateboard,26750.0
21623,Vendido,19,OW-5,Spitfire,Incluye las cuatro ruedas necesarias,Ruedas para Skate,29500.0
21435,Vendido,18,LV-4,VENOM,Trucks de aluminio ultra ligero,Trucks para Skate,17500.0
3279,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
21624,Vendido,19,OW-5,Spitfire,Incluye las cuatro ruedas necesarias,Ruedas para Skate,29500.0
6236,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
6481,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
21437,Vendido,18,LV-4,VENOM,Trucks de aluminio ultra ligero,Trucks para Skate,17500.0
21441,Vendido,18,LV-4,VENOM,Trucks de aluminio ultra ligero,Trucks para Skate,17500.0
1859,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
21443,Vendido,18,LV-4,VENOM,Trucks de aluminio ultra ligero,Trucks para Skate,17500.0
1632,Vendido,5,QW-3,Totto,Bulto unisex,Bulto,18000.0
1462,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
1860,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
3280,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
6843,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
6845,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
239,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
21444,Vendido,18,LV-4,VENOM,Trucks de aluminio ultra ligero,Trucks para Skate,17500.0
21631,Vendido,19,OW-5,Spitfire,Incluye las cuatro ruedas necesarias,Ruedas para Skate,29500.0
6237,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
6848,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
1634,Vendido,5,QW-3,Totto,Bulto unisex,Bulto,18000.0
1465,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
6483,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
247,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
2059,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
6849,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
6485,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
249,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
6239,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
251,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
6851,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
1472,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
1476,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
255,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
6854,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
1480,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
3447,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
6241,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
3451,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
3453,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
3455,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
6244,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
6247,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
6250,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
